USERID,BROWSER_COUNT,COURSE_COUNT,COURSE_LAST_ACCESS,COURSE_SUM_VIEW,COURSE_AVG_SCORE,EXAM_AH_SCORE,EXAM_WRITEN_SCORE,EXAM_MIDDLE_SCORE,EXAM_LAB,EXAM_PROGRESS,EXAM_GROUP_SCORE,EXAM_FACE_SCORE,EXAM_ONLINE_SCORE,NODEBB_LAST_POST,NODEBB_CHANNEL_COUNT,NODEBB_TOPIC_COUNT,COURSE_SUM_VIDEO_LEN,SEX,MAJORID,STATUS,GRADE,CLASSID,EXAM_HOMEWORK,EXAM_LABSCORE,EXAM_OTHERSCORE,NODEBB_PARTICIPATIONRATE,COURSE_WORKTIME,COURSE_WORKACCURACYRATE,COURSE_WORKCOMPLETERATE,NODEBB_POSTSCOUNT,NODEBB_NORMALBBSPOSTSCOUONT,NODEBB_REALBBSARCHIVECOUNT,NORMALBBSARCHIVECOUNT,COURSE_WORKCOUNT,STUNO,ID,STUID,COURSEOPENID,HOMEWORKSCORE,WRITTENASSIGNMENTSCORE,MIDDLEASSIGNMENTSCORE,LABSCORE,OTHERSCORE,TOTALSCORE,STUDYTERM,COURSEID,EXAMNUM,PROCESS,GROUPSTUDYSCORE,FACESTUDYSCORE,ONLINESTUDYSCORE
310_20168310260012,101.0,144,1513878724.0,613.2066666666667,,90.0,21.333333333333332,10.0,30.1875,2.25,2.325,9.158333333333333,1.5,1521971526.0,1.0,2.0,0.0,女,310_260000247,注册,201601,310_20168310260003,24.583333333333332,21.166666666666668,0,4.668571428571428,3731.8571428571427,48.22142857142857,52.38142857142857,0.5714285714285714,0.0,0.42857142857142855,0.0,4.285714285714286,20168310260012,hmrcab-o3khnrjjbueplda,310_20168310260012,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,7510,0,0,18.0,18.0
310_20178310080767,328.0,121,1513851006.0,0.01744212962962963,0.5,93.63636363636364,2.727272727272727,1.6363636363636365,26.1875,0.0,0.0,9.590909090909092,6.027272727272727,1522435406.0,3.0,3.0,0.0,男,310_260000256,注册,201703,310_20178310080020,53.72727272727273,19.90909090909091,0,5.2,2241.6666666666665,47.1,100.0,1.6666666666666667,0.0,1.0,0.0,6.833333333333333,20178310080767,lli1aqqokzdpmby-ooeiaq,310_20178310080767,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,94,201703,310_260000656,"2,7510",0,0,17.0,20.0
310_20178310080801,143.0,22,1513253151.0,,,93.54545454545455,2.727272727272727,1.7272727272727273,30.75,0.0,0.0,9.204545454545455,5.759090909090909,1510344146.0,1.0,1.0,0.0,男,310_260000256,注册,201703,310_20178310080020,53.90909090909091,20.181818181818183,0,11.378571428571428,1947.857142857143,44.01428571428571,94.28571428571429,3.4285714285714284,0.0,1.5714285714285714,0.0,7.0,20178310080801,t96habeokzlpaklyt-u8qg,310_20178310080801,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,18.0,20.0
310_20178310250031,121.0,14,1512334202.0,,,91.0,8.285714285714286,1.3571428571428572,,0.0,1.6964285714285714,13.164285714285715,8.492857142857142,,,,0.0,男,310_260000251,注册,201701,310_20178310250003,48.857142857142854,9.071428571428571,0,0.0,2403.2,37.54,99.454,0.0,0.0,0.0,0.0,8.4,20178310250031,rhkqat6o7lhjoxrvmefkma,310_20178310250031,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,19.0,19.0
310_20178310780149,385.0,1650,1513451067.0,0.0587962962962963,,93.0,4.5,2.0,28.666666666666668,9.4,0.0,9.82,7.43,1509478465.0,1.0,1.0,50.8,女,310_260000256,注册,201703,310_20178310780108,51.0,18.2,0,0.5,2829.6,44.039,87.892,0.1,0.0,0.1,0.0,10.6,20178310780149,51vsarwonzphn5n70qa56q,310_20178310780149,a0euanqnrrzbdsesy4rymw,37,0,20,0,0,97,201703,310_260000656,2,0,0,19.6,19.6
310_20168310260017,71.0,32,1514051235.0,0.02851851851851852,,86.08333333333333,21.166666666666668,9.666666666666666,31.25,0.08333333333333333,2.3,9.229166666666666,1.3333333333333333,1521972093.0,1.0,2.0,0.0,男,310_260000247,注册,201601,310_20168310260003,22.166666666666668,20.25,0,4.668571428571428,4053.0,39.06428571428572,52.38142857142857,0.8571428571428571,0.0,0.42857142857142855,0.0,2.4285714285714284,20168310260017,jsvpac-ov4ndywbnloo7ca,310_20168310260017,a0euanqnrrzbdsesy4rymw,34,0,19,0,0,85,201703,310_260000656,7510,0,0,16.0,16.0
310_20168310260020,179.0,16,1514111216.0,,,87.58333333333333,21.166666666666668,9.916666666666666,25.4,0.0,2.3,9.2625,1.5,1510134403.0,1.0,3.0,0.0,女,310_260000247,注册,201601,310_20168310260003,23.166666666666668,20.333333333333332,0,5.688571428571429,3802.714285714286,33.8,52.38142857142857,0.8571428571428571,0.0,0.5714285714285714,0.0,2.857142857142857,20168310260020,fsxpassozzxhenejrysidq,310_20168310260020,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,92,201703,310_260000656,7510,0,0,18.0,18.0
310_20178310041129,459.0,3768,1514322322.0,4.5784722222222225,,96.58333333333333,2.5,1.6666666666666667,27.916666666666668,10.75,0.0,13.1,6.966666666666667,,,,18.0,男,310_260000256,注册,201703,310_20178310040502,51.25,21.083333333333332,0,0.8333333333333334,-4642.166666666667,49.97666666666667,93.33333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,11.166666666666666,20178310041129,b-raassouyboka7lv5eb2a,310_20178310041129,a0euanqnrrzbdsesy4rymw,40,0,20,0,0,100,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20178310041114,203.0,5112,1514237360.0,0.26,,92.5,2.5,1.6666666666666667,31.166666666666668,7.916666666666667,0.0,12.166666666666666,6.866666666666666,1514237454.0,1.0,1.0,0.0,男,310_260000256,注册,201703,310_20178310040502,48.416666666666664,20.916666666666668,0,0.8333333333333334,2122.0,39.635,93.33333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,13.333333333333334,20178310041114,wmc8as6oujziolfhcc2xiq,310_20178310041114,a0euanqnrrzbdsesy4rymw,40,0,20,0,0,100,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20168310370176,,102,,0.02636574074074074,,69.75,16.333333333333332,4.416666666666667,,0.0,0.0,16.6,3.716666666666667,,,,0.0,女,310_260000247,注册,201603,310_20168310370107,21.833333333333332,6.833333333333333,0,0.0,0.0,36.31428571428572,80.95285714285714,0.0,0.0,0.0,0.0,1.5714285714285714,20168310370176,nxecavcoy6rngd--pabwvg,310_20168310370176,a0euanqnrrzbdsesy4rymw,0,0,18,0,0,53,201703,310_260000656,"2,7510",0,0,17.6,17.8
310_20158310020579,47.0,12,1510155976.0,,,83.0,6.428571428571429,8.428571428571429,28.5,0.0,3.8142857142857145,7.364285714285714,2.742857142857143,,,,0.0,女,310_260000090,毕业,201503,310_20158310020099,42.0,12.285714285714286,0,0.0,3226.0,41.0925,50.0,0.0,0.0,0.0,0.0,4.75,20158310020579,g1yaassoclhian-hsovvfw,310_20158310020579,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,97,201703,310_260000656,"2,7510",0,0,19.2,19.2
310_20148310250100,199.0,10,1513028178.0,,1.0,86.0,7.375,2.375,,0.0,0.0,8.9875,9.0,,,,0.0,男,310_260000190,注册,201401,310_20148310250055,52.375,5.75,0,0.0,3652.5,67.48166666666667,83.33333333333333,0.0,0.0,0.0,0.0,7.833333333333333,20148310250100,rjgtaf6nfbrdkouqui-p0q,310_20148310250100,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,19.0,19.0
310_20168310071119,199.0,162,1513543626.0,89.95541666666666,,86.0,14.0,5.9375,47.958333333333336,0.875,1.59375,11.271875,2.725,1490469124.0,1.0,5.0,0.0,女,310_260000247,注册,201603,310_20168310070039,33.4375,17.0,0,4.87,3364.2,41.368,80.0,4.2,0.0,0.6,0.0,5.8,20168310071119,h-jkasaom5nmdw7uzewxyw,310_20168310071119,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,98,201703,310_260000656,7510,0,0,19.6,19.6
310_20168310071105,134.0,1188,1513808656.0,819.505,,84.0,14.8125,5.5,46.42857142857143,1.625,1.875,12.1625,2.75625,1490471273.0,1.0,1.0,10.4,女,310_260000247,注册,201603,310_20168310070039,29.875,17.0,0,0.87,4562.2,40.81,80.0,1.8,0.0,0.2,0.0,6.2,20168310071105,pkw5asuojz5pw7okneqedw,310_20168310071105,a0euanqnrrzbdsesy4rymw,27,0,20,0,0,86,201703,310_260000656,7510,0,0,19.6,19.6
310_20168310071074,302.0,1008,1513806557.0,405.5083333333333,0.15625,92.25,17.0,6.1875,50.583333333333336,1.875,1.875,13.278125,2.75625,1490473861.0,2.0,3.0,4.6,女,310_260000247,注册,201603,310_20168310070039,32.875,18.25,0,4.87,3948.6,54.25,80.0,6.4,0.0,0.6,0.0,8.6,20168310071074,zsfiaa-omkhcknwyypg5uq,310_20168310071074,a0euanqnrrzbdsesy4rymw,36,0,20,0,0,95,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310320343,103.0,11,1514150693.0,,,82.25,19.375,12.375,,0.0,2.925,8.475,1.875,1514143401.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310320099,27.5,9.875,0,1.45,7190.666666666667,10.903333333333334,33.333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,4.666666666666667,20158310320343,xcq9adkoczzer18tmnm9ba,310_20158310320343,a0euanqnrrzbdsesy4rymw,38,0,17,0,0,86,201703,310_260000656,7510,0,0,16.4,15.0
310_20158310320338,,11,,,,66.875,18.0,12.125,,0.0,3.075,8.2,1.75,,,,0.0,女,310_260000090,注册,201503,310_20158310320099,23.625,0.0,0,0.0,0.0,28.0,33.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,20158310320338,z1leavsoypfm7umo-pn3gw,310_20158310320338,a0euanqnrrzbdsesy4rymw,0,0,17,0,0,45,201703,310_260000656,7510,0,0,14.0,14.0
310_20158310320337,62.0,22,1514143756.0,139.97487268518518,,86.75,19.75,12.375,,0.375,3.3375,8.75,1.75,,,,0.0,女,310_260000090,毕业,201503,310_20158310320099,28.5,12.125,0,1.45,5842.0,13.873333333333333,33.333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,4.333333333333333,20158310320337,6lvuatiovrrh0lhyqpiwbq,310_20158310320337,a0euanqnrrzbdsesy4rymw,39,0,17,0,0,87,201703,310_260000656,7510,0,0,16.4,14.0
310_20158310320352,,13,,0.017152777777777777,,64.1,13.5,9.0,,0.0,2.34,11.18,1.4,,,,0.0,女,310_260000090,注册,201503,310_20158310320099,19.5,7.2,0,0.0,0.0,28.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,20158310320352,k0nfavsopltdfck3uqwnva,310_20158310320352,a0euanqnrrzbdsesy4rymw,0,0,17,0,0,46,201703,310_260000656,7510,0,0,15.2,14.0
310_20158310320321,63.0,11,1514145761.0,,,79.5,17.25,12.5,,0.0,3.0,8.3,2.075,1514144739.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310320099,26.125,10.25,0,1.45,1954.3333333333333,5.623333333333333,33.333333333333336,3.3333333333333335,0.0,0.3333333333333333,0.0,7.666666666666667,20158310320321,b8xzaskoer1pmyvwjzey-w,310_20158310320321,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,89,201703,310_260000656,7510,0,0,15.0,16.6
310_20158310320324,171.0,11,1513874038.0,,,78.375,19.5,10.0,,0.125,3.075,8.625,1.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310320099,25.0,10.375,0,0.0,10841.0,14.166666666666666,33.333333333333336,0.0,0.0,0.0,0.0,6.666666666666667,20158310320324,-7swatcowy9b7dwde9puug,310_20158310320324,a0euanqnrrzbdsesy4rymw,38,0,18,0,0,88,201703,310_260000656,7510,0,0,17.6,14.4
310_20168310090701,77.0,2070,1514231828.0,119.72791666666667,,86.11764705882354,12.411764705882353,7.117647058823529,60.09615384615385,2.7058823529411766,0.0,12.905882352941177,3.1176470588235294,1492080973.0,1.0,2.0,0.0,女,310_260000247,注册,201603,310_20168310090032,36.11764705882353,14.294117647058824,0,3.4785714285714286,3520.0,47.13857142857143,71.42857142857143,2.142857142857143,0.0,0.42857142857142855,0.0,5.571428571428571,20168310090701,scp-apinv7tiyt97ylhoua,310_20168310090701,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,89,201703,310_260000656,"2,7510",0,0,16.0,14.0
310_20178310780110,471.0,6500,1510678860.0,0.21840277777777778,,81.2,2.7,0.0,,39.0,2.25,12.11,2.84,,,,188.7,男,310_260000249,注册,201703,310_20178310780107,58.5,2.8,0,0.0,5498.3,84.686,96.0,0.0,0.0,0.0,0.0,5.1,20178310780110,of6yab6of59ibb-ypttnla,310_20178310780110,a0euanqnrrzbdsesy4rymw,30,0,0,0,0,30,201703,310_260000656,2,99,0,0.0,0.0
310_20178310780131,823.0,7740,1510875079.0,5.482291666666667,,72.6,2.6,0.0,,73.6,2.25,11.585,2.64,,,,4736.7,女,310_260000249,注册,201703,310_20178310780107,50.8,2.7,0,0.0,-38007.2,65.624,96.0,0.0,0.0,0.0,0.0,8.7,20178310780131,qybdabiovztbgerxygbgna,310_20178310780131,a0euanqnrrzbdsesy4rymw,38,0,0,0,0,38,201703,310_260000656,2,99,0,0.0,0.0
310_20158310091036,163.0,24,1512930863.0,0.0004166666666666667,,80.0,18.0,11.6,25.666666666666668,0.0,2.67,8.255,1.4,,,,0.0,男,310_260000090,毕业,201503,310_20158310090099,26.5,11.5,0,4.48,1718.6666666666667,8.636666666666667,66.66666666666667,4.666666666666667,0.0,1.0,0.0,15.666666666666666,20158310091036,zuz4apin7rfl-9ogcaondw,310_20158310091036,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,89,201703,310_260000656,"2,7510",0,0,16.0,14.0
310_20158310060561,388.0,45,1514740918.0,0.004479166666666667,0.28746928746928746,78.71428571428571,11.142857142857142,8.571428571428571,21.75,1.0,3.4285714285714284,6.171428571428572,2.4285714285714284,1512504801.0,6.0,7.0,11.333333333333334,女,310_260000090,注册,201503,310_20158310060099,24.571428571428573,22.428571428571427,0,15.713333333333333,6542.333333333333,18.683333333333334,66.66666666666667,1.3333333333333333,0.0,1.0,0.0,16.666666666666668,20158310060561,vzgeapenv4jm0h6bteo6vg,310_20158310060561,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,91,201703,310_260000656,7510,0,0,17.2,17.0
310_20168310881044,248.0,378,1512640795.0,0.25333333333333335,,81.375,12.875,5.875,19.15,2.875,1.3125,14.271875,5.78125,,,,133.55555555555554,女,310_260000247,注册,201603,310_20168310880047,27.1875,14.0625,0,0.7933333333333333,-1295.6666666666667,37.29,77.77777777777777,0.1111111111111111,0.0,0.1111111111111111,0.0,4.111111111111111,20168310881044,qbpladkorbrm1fanh4mhlg,310_20168310881044,a0euanqnrrzbdsesy4rymw,34,0,18,0,0,85,201703,310_260000656,7510,0,0,17.0,16.0
310_20158310041235,32.0,12,1512650825.0,0.04,,91.875,13.25,10.5,22.041666666666668,0.0,3.6375,6.78125,2.5,1481656255.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310040099,35.75,19.5,0,0.0,4612.0,26.733333333333334,33.333333333333336,0.0,0.0,0.0,0.0,1.6666666666666667,20158310041235,gyz2adcoop1ec2-m4ojxha,310_20158310041235,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,99,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310041231,107.0,444,1513667455.0,0.003472222222222222,,86.625,13.25,8.875,26.5,9.625,3.6,6.03125,2.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310040099,32.5,19.875,0,0.0,5226.666666666667,21.096666666666668,33.333333333333336,0.0,0.0,0.0,0.0,2.3333333333333335,20158310041231,pij2adco57vlrsso8ssmjg,310_20158310041231,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,98,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310041224,61.0,348,1510747818.0,12.729305555555555,,94.25,13.375,10.5,24.583333333333332,1.0,3.4875,6.65625,2.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310040099,37.125,20.625,0,0.0,2692.6666666666665,4.6,33.333333333333336,0.0,0.0,0.0,0.0,11.666666666666666,20158310041224,yoo2apynlp1ekpu9a-zl0a,310_20158310041224,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,99,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310041205,94.0,11,1508507052.0,,1.0,95.71428571428571,15.285714285714286,12.0,,0.0,4.071428571428571,7.75,2.857142857142857,,,,0.0,女,310_260000090,毕业,201503,310_20158310040099,41.714285714285715,12.0,0,0.0,9252.666666666666,20.416666666666668,33.333333333333336,0.0,0.0,0.0,0.0,4.0,20158310041205,ipoiaqeotpra3ihz-4q08q,310_20158310041205,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,99,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310041451,777.0,946,1514426007.0,5138.670115740741,0.2962962962962963,89.16666666666667,7.166666666666667,9.0,,19.0,4.25,6.0,2.6666666666666665,1479672753.0,1.0,5.0,2371.6666666666665,男,310_260000090,毕业,201503,310_20158310040299,46.833333333333336,13.166666666666666,0,0.0,-13069.666666666666,15.923333333333334,33.333333333333336,0.0,0.0,0.0,0.0,7.333333333333333,20158310041451,zgesap6nvkrit4xqqm4sxa,310_20158310041451,a0euanqnrrzbdsesy4rymw,36,0,16,0,0,84,201703,310_260000656,7510,9,0,16.0,16.0
310_20158310041447,19.0,324,1511910920.0,60.38430555555556,,85.71428571428571,6.428571428571429,6.571428571428571,29.5,2.4285714285714284,3.642857142857143,4.857142857142857,2.0,1479671268.0,1.0,1.0,0.0,男,310_260000090,毕业,201503,310_20158310040299,38.285714285714285,23.857142857142858,0,0.0,3048.3333333333335,29.066666666666666,33.333333333333336,0.0,0.0,0.0,0.0,1.6666666666666667,20158310041447,4d16atio75botwonlrvvpq,310_20158310041447,a0euanqnrrzbdsesy4rymw,37,0,14,0,0,79,201703,310_260000656,7510,0,0,14.0,14.0
310_20158310121037,25.0,12,1511042904.0,,,86.5,15.875,10.5,24.5625,0.0,3.375,6.475,2.35,,,,0.0,男,310_260000090,毕业,201503,310_20158310120099,26.875,21.125,0,0.0,3863.5,41.5,50.0,0.0,0.0,0.0,0.0,2.0,20158310121037,b8dsas-oa4pkfg6e3ndz7w,310_20158310121037,a0euanqnrrzbdsesy4rymw,36,0,14,0,0,85,201703,310_260000656,"2,7510",0,0,16.6,18.8
310_20158310060575,402.0,9,1512504525.0,,0.17357910906298002,91.71428571428571,12.857142857142858,11.714285714285714,28.125,0.0,3.857142857142857,6.171428571428572,2.5142857142857142,1512504565.0,8.0,15.0,0.0,女,310_260000090,毕业,201503,310_20158310060099,28.142857142857142,26.428571428571427,0,15.713333333333333,13912.333333333334,18.96,66.66666666666667,2.0,0.0,1.0,0.0,21.666666666666668,20158310060575,nz4naq-ody5m-ouunsbysa,310_20158310060575,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,92,201703,310_260000656,7510,0,0,17.2,17.6
310_20168310780114,170.0,30,1513429607.0,0.012847222222222222,,94.66666666666667,20.0,7.833333333333333,,0.4166666666666667,0.0,15.5125,3.8333333333333335,,,,0.0,女,310_260000247,注册,201603,310_20168310790103,42.916666666666664,4.583333333333333,0,3.5714285714285716,-72323.0,51.112857142857145,66.66714285714286,0.14285714285714285,0.0,0.14285714285714285,0.0,4.714285714285714,20168310780114,z4pwaduopotc1ktmwlbbog,310_20168310780114,a0euanqnrrzbdsesy4rymw,37,0,16,0,0,87,201703,310_260000656,2,0,0,17.0,17.0
310_20178310100729,150.0,5,1511800411.0,,,89.5,0.0,0.0,,0.0,0.0,8.3,8.7,,,,0.0,男,310_260000256,注册,201703,310_20178310100013,68.75,4.0,0,0.0,728.0,39.684,100.0,0.0,0.0,0.0,0.0,7.2,20178310100729,55ekadeovalnmrmjpgbc0a,310_20178310100729,a0euanqnrrzbdsesy4rymw,37,0,0,0,0,73,201703,310_260000656,"2,7510",0,0,18.2,18.0
310_20178310100739,210.0,4610,1513539981.0,0.6024305555555556,,95.7,3.0,1.5,32.0,21.6,0.0,11.94,6.46,,,,998.8,男,310_260000256,注册,201703,310_20178310100013,53.2,19.7,0,4.204,14753.8,64.166,100.0,1.8,0.0,0.8,0.0,18.8,20178310100739,4xhoaa6ot45ogyir4fopig,310_20178310100739,a0euanqnrrzbdsesy4rymw,38,0,15,0,0,91,201703,310_260000656,"2,7510",99,0,20.0,18.0
310_20178310100725,259.0,154,1513532141.0,0.7654166666666666,,80.81818181818181,2.727272727272727,0.0,21.15,0.0,0.0,10.036363636363637,5.8545454545454545,1522165629.0,1.0,2.0,0.0,男,310_260000256,注册,201703,310_20178310100013,46.18181818181818,16.0,0,0.0,8123.0,66.75166666666667,100.0,0.0,0.0,0.0,0.0,10.333333333333334,20178310100725,kti4adyohjxfenmmuzpoyq,310_20178310100725,a0euanqnrrzbdsesy4rymw,37,0,0,0,0,71,201703,310_260000656,"2,7510",0,0,15.8,18.0
310_20178310120834,652.0,45,1514705779.0,0.0,,93.44444444444444,6.0,2.2222222222222223,,0.0,0.0,13.677777777777777,7.316666666666666,1513605732.0,5.0,6.0,0.0,女,310_260000256,注册,201703,310_20178310120010,52.55555555555556,11.666666666666666,0,6.505,13703.75,71.195,100.0,1.5,0.0,1.25,0.0,18.25,20178310120834,rhv1adeoqapa1ted3c2t5w,310_20178310120834,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,96,201703,310_260000656,"2,7510",0,0,19.2,18.6
310_20158310030372,,12,,0.0008333333333333334,,29.875,0.0,3.875,24.083333333333332,0.0,0.0,2.925,0.0,,,,0.0,女,310_260000090,注册,201503,310_20158310030099,14.125,9.0,0,0.0,0.0,0.0,73.41,0.0,0.0,0.0,0.0,0.6666666666666666,20158310030372,mly8aviovlrp9vn7sjv-sa,310_20158310030372,a0euanqnrrzbdsesy4rymw,0,0,0,0,0,0,201703,310_260000656,"2,7510",0,0,0.0,0.0
310_20168310030002,579.0,1050,1512559869.0,260.5523148148148,,94.16666666666667,20.5,10.0,26.375,5.833333333333333,2.2,12.745833333333334,3.9916666666666667,,,,-0.3333333333333333,女,310_260000247,注册,201601,310_20168310030003,29.75,15.0,0,2.5633333333333335,15707.666666666666,25.49,100.0,2.3333333333333335,0.0,0.3333333333333333,0.0,24.333333333333332,20168310030002,57-2adyot6hmujdm4mleqq,310_20168310030002,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,96,201703,310_260000656,"2,7510",1,0,19.0,18.0
310_20158310121084,27.0,60,1512901639.0,0.01875,,90.625,16.75,10.875,24.95,0.0,3.075,6.675,2.225,,,,0.0,女,310_260000090,毕业,201503,310_20158310120099,28.25,22.75,0,0.0,3419.5,45.7,50.0,0.0,0.0,0.0,0.0,2.5,20158310121084,qqefauoohrhghbsutizn2q,310_20158310121084,a0euanqnrrzbdsesy4rymw,40,0,13,0,0,88,201703,310_260000656,"2,7510",0,0,17.8,17.8
310_20158310041182,553.0,238,1513163696.0,0.004525462962962963,,89.33333333333333,0.0,5.0,,0.0,0.0,18.166666666666668,9.166666666666666,1511293159.0,3.0,3.0,3.8333333333333335,男,310_260000129,毕业,201503,310_20158310040098,53.666666666666664,3.3333333333333335,0,9.091666666666667,5141.166666666667,38.8,66.66666666666667,2.1666666666666665,0.0,0.3333333333333333,0.0,4.666666666666667,20158310041182,imb2adco87jax1-l6eirnw,310_20158310041182,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,99,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310030380,316.0,11,1513859175.0,,,83.375,13.375,10.125,26.5,0.0,3.15,6.44375,2.375,,,,0.0,女,310_260000090,毕业,201503,310_20158310030099,28.25,19.625,0,6.213333333333333,2078.0,36.4,73.41,2.5,0.0,0.75,0.0,5.666666666666667,20158310030380,sojbab-obljnfw8u5qe4ga,310_20158310030380,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,97,201703,310_260000656,"2,7510",0,0,19.0,19.0
310_20158310030389,110.0,11,1513870223.0,0.0011458333333333333,,72.5,11.5,9.625,12.527777777777779,0.0,2.625,5.78125,2.0,,,,0.0,女,310_260000090,毕业,201503,310_20158310030099,24.875,16.125,0,0.0,6514.75,39.4175,73.41,0.0,0.0,0.0,0.0,3.3333333333333335,20158310030389,jdhmac-o2llgx0-d0tnogg,310_20158310030389,a0euanqnrrzbdsesy4rymw,30,0,19,0,0,81,201703,310_260000656,"2,7510",0,0,16.0,16.0
310_20158310030395,100.0,13,1511378105.0,,,58.8,4.3,4.5,12.93421052631579,0.0,2.25,3.16,1.6,,,,0.0,女,310_260000090,注册,201503,310_20158310030099,19.5,23.4,0,0.0,-11938.0,17.196,78.728,0.0,0.0,0.0,0.0,4.75,20158310030395,tb8yar6oo7fgfdtb3j5irq,310_20158310030395,a0euanqnrrzbdsesy4rymw,31,0,16,0,0,79,201703,310_260000656,"2,7510",0,0,16.0,16.0
310_20158310030006,148.0,600,1514556595.0,0.041574074074074076,,85.85714285714286,29.0,5.571428571428571,31.333333333333332,10.428571428571429,4.2,11.185714285714285,2.5714285714285716,,,,55.5,女,310_260000090,注册,201501,310_20158310920002,19.857142857142858,13.428571428571429,0,1.785,3997.0,71.62,100.0,0.5,0.0,0.25,0.0,7.25,20158310030006,iujqaduoootppzvk0zn1ia,310_20158310030006,a0euanqnrrzbdsesy4rymw,38,0,0,0,0,74,201703,310_260000656,"2,7510",0,0,17.6,18.0
310_20168310030014,569.0,11578,1512507904.0,584.6693287037037,,86.6923076923077,18.923076923076923,9.23076923076923,25.714285714285715,56.30769230769231,2.0076923076923077,11.223076923076922,3.6769230769230767,,,,901.0,女,310_260000247,注册,201601,310_20168310030003,27.384615384615383,14.23076923076923,0,0.0,15999.0,30.996666666666666,100.0,0.0,0.0,0.0,0.0,18.0,20168310030014,wjkyaa6o1ize2749-e8egg,310_20168310030014,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,19.0,18.0
310_20168310030010,231.0,4381,1513863189.0,7.90457175925926,,95.0909090909091,22.272727272727273,10.909090909090908,,16.818181818181817,2.4,14.463636363636363,4.3545454545454545,,,,0.0,女,310_260000247,注册,201601,310_20168310030003,32.54545454545455,8.181818181818182,0,1.45,13254.333333333334,19.14666666666667,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,17.0,20168310030010,rog4atqovahkw4baw6rrja,310_20168310030010,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,19.0,18.0
310_20168310920093,4.0,17,1509614960.0,,,59.411764705882355,16.705882352941178,2.235294117647059,21.75,0.0,1.535294117647059,14.623529411764705,3.0,1509615866.0,3.0,7.0,0.0,女,310_260000247,注册,201603,310_20168310920011,15.588235294117647,5.705882352941177,0,2.5,0.0,43.15,100.0,1.25,0.0,0.25,0.0,2.5,20168310920093,gmmwafsogllhc4cey6vqza,310_20168310920093,a0euanqnrrzbdsesy4rymw,0,0,0,0,0,35,201703,310_260000656,"2,7510",0,0,17.0,18.0
